39,Stephanie Sealy,"Head of Mental Health, Health Ventures",Medibank,https://au.linkedin.com/in/stephaniesealy,WEAK,,"Ventures role but mental-health focus, not weight/body-composition programs",digital-health-strategy
40,Christian Panariello,Head of Growth,Bupa Australia,https://au.linkedin.com/in/christian-panariello-aa555530,PASS,2,Head of Growth — ICP acquisition/retention buyer for engagement differentiation,member-retention
43,Michelle Karolik,Head of Customer Engagement,Bupa Australia,https://au.linkedin.com/in/michelle-karolik-7279843,PASS,2,Head of Customer Engagement — ICP retention buyer for visible member progress,member-retention
44,Joanne Casha,Head of Corporate Partnerships,Bupa Australia,https://au.linkedin.com/in/joanne-casha-40992bb0,WEAK,,"Corporate partnerships role — adjacent, not a direct program/clinical buyer",member-retention
47,Andrew Wilkinson,"Director, Domestic Portfolio APAC (aka Chief Customer Officer)",Bupa Australia,https://au.linkedin.com/in/andrew-wilkinson-1a8b513a,PASS,1,Effective Chief Customer Officer APAC — top ICP member-experience decision-maker,member-retention
48,René Cunningham,"General Manager - Growth, Government Services",Bupa Australia,https://www.linkedin.com/in/renecunningham1/,WEAK,,Growth GM but government-services line — unclear digital-health program fit,member-retention
50,Linda Opie,Head of Health and Wellbeing,HCF Australia,https://au.linkedin.com/in/warren-opie-b3aab535,PASS,2,Head of Health and Wellbeing — ICP wellness-program owner for remote verification,wellness-programs
51,Tom Bosna,Head of Operations | Workplace Health & Wellbeing. Ventures,Medibank,https://au.linkedin.com/in/tombosna,PASS,2,Runs Workplace Health & Wellbeing ventures ops — wellness-program buyer fit,wellness-programs
52,Cameron McCafferty,Squad Lead / Head of Technology - Architecture,Medibank,https://au.linkedin.com/in/cameron-mccafferty-4131511,WEAK,,Technology architecture lead at a FitXpress-segment insurer — possible technical champion,technical-integration
53,Pauline Smyth,"Head of Virtual Health, Amplar Health",Medibank,https://au.linkedin.com/in/pauline-smyth-54b4374,PASS,1,Head of Virtual Health (Amplar) — direct ICP buyer for remote body data in virtual care,clinical-operations
54,Carl James,"Chief Operating Officer Dental, Optical & Hearing",Bupa Australia,https://au.linkedin.com/in/carl-james-ab91129,WEAK,,"COO but dental/optical/hearing line, not weight/body-composition programs",operational-scale
58,Jennifer Vo-Phuoc,Head of Health Policy,Medibank,https://www.linkedin.com/in/jennifer-vo-phuoc-6b1b5113/,WEAK,,Health-policy lead — influences programs but not a direct product/clinical buyer,digital-health-strategy
61,David Koczkar,Chief Executive Officer,Medibank,https://au.linkedin.com/in/davidkoczkar,PASS,1,Group CEO of Medibank — top executive sponsor for digital-health outcomes,executive-outcomes
65,Alexander Godfrey,"Partner - Digital, Data, & AI Risk | Technology APAC",Bupa Australia,https://au.linkedin.com/in/alexandergodfrey,WEAK,,"Digital/AI-risk technology partner — possible technical evaluator, risk-oriented",technical-integration
69,Andrew Wilson,Group Chief Medical Officer,Medibank,https://au.linkedin.com/in/andrew-wilson-37b579a1,PASS,1,Group Chief Medical Officer — top ICP clinical buyer for verified body metrics,clinical-operations
70,Paul Berghofer,Head of Hospital Commercial Partnerships,Medibank,https://au.linkedin.com/in/paul-berghofer-892399a4,WEAK,,"Hospital commercial partnerships — adjacent commercial role, not a program buyer",digital-health-strategy
75,Felicia Trewin,Group Lead - Data & Technology | CIO,Medibank,https://au.linkedin.com/in/feliciatrewin,PASS,3,CIO at a FitXpress-segment insurer — C-suite technical entry point who can open doors,technical-integration
77,Wael Hanna,Co-Founder,Medmate,https://au.linkedin.com/in/wael-hanna-9a555a50,PASS,1,Co-Founder of a telehealth/prescription platform — top ICP founder buyer,executive-outcomes
79,James McDonald,Head of Telehealth Operations,Bupa Australia,https://au.linkedin.com/in/jamesrmcdonald,PASS,1,Head of Telehealth Operations — exact ICP buyer for remote body-data workflows,clinical-operations
80,Deleine G.,Head of International Direct,Bupa Australia,https://au.linkedin.com/in/deleine-g-b0517a32,WEAK,,"International direct (sales/distribution) — adjacent, not a program/clinical buyer",member-retention
82,Santhana Gopalan Narayanaswamy,Head of Health Technology Platforms and Services (Amplar Health),Medibank,https://au.linkedin.com/in/santhananarayanaswamy,PASS,2,Head of Health Technology Platforms (Amplar) — owns platforms for API/SDK integration,product-integration
84,Philip Mackney,Co-Founder,Hopstep,https://www.linkedin.com/in/philip-mackney-a350a450/,WEAK,,Founder but healthcare-workforce/recruitment platform — borderline company fit,digital-health-strategy
87,Suren Wickramasinghe,Chief Technology Officer,Mosh,https://au.linkedin.com/in/suren-wickramasinghe-ab5917b,PASS,2,CTO at weight-loss telehealth — ICP technical buyer for API/SDK integration,product-integration
88,Josh Lambert,Head of Business Development - Digital Health & Ventures,Medibank,https://au.linkedin.com/in/josh-lambert-8460554b,PASS,2,Head of BD Digital Health & Ventures — sources new digital-health capabilities,digital-health-strategy
90,AJIT JOSHI,Head of Technology Strategy Development,HCF Australia,https://au.linkedin.com/in/ajit-joshi-b3b1341,WEAK,,Technology-strategy lead at a FitXpress-segment insurer — possible technical champion,technical-integration
92,Greg Baster,Chief Information Officer,HCF Australia,https://au.linkedin.com/in/gregbaster,PASS,3,CIO at a FitXpress-segment insurer — C-suite technical entry point per IT policy,technical-integration
93,asher freilich,Managing Director and Founder,InstantScripts,https://au.linkedin.com/in/asher-freilich-0a36a773,PASS,1,Founder/MD of a telehealth/eScripts platform — top ICP founder buyer,executive-outcomes
95,Soumya Nair,Head of Technology-Healthcare( Bupa Villages & Aged Care),Bupa Australia,https://au.linkedin.com/in/soumya-nair04,WEAK,,"Healthcare technology lead but aged-care line — possible technical champion, wrong program",technical-integration
